unique_id,ds,AutoETS,AutoTheta,Naive,SeasonalNaive,CatBoostRegressor,PatchTST,AutoETS_Standard,AutoTheta_Standard,Naive_Standard,SeasonalNaive_Standard,CatBoostRegressor_Standard,PatchTST_Standard,AutoETS_Robust,AutoTheta_Robust,Naive_Robust,SeasonalNaive_Robust,CatBoostRegressor_Robust,PatchTST_Robust,AutoETS_QuantileTransformer,AutoTheta_QuantileTransformer,Naive_QuantileTransformer,SeasonalNaive_QuantileTransformer,CatBoostRegressor_QuantileTransformer,PatchTST_QuantileTransformer
T6699,2016-01-01 12:00:00,7432.985,7407.4146,7410.0,7200.0,7388.262901196838,7290.803,7432.952,7407.1636,7410.0,7200.0,7388.263859932549,7339.794,7432.9336,7427.536,7410.0,7200.0,7388.26257345672,7338.71,7449.141,7420.6943,7410.0005,7200.0,7376.739790878782,7274.343
T6699,2016-02-01 12:00:00,7443.48,7397.002,7410.0,7290.0,7376.4220332006225,7096.915,7443.4307,7402.1333,7410.0,7290.0,7376.422981514342,7328.815,7443.408,7398.2856,7410.0,7290.0,7376.421724872642,7373.826,7466.572,7401.7207,7410.0005,7289.9995,7376.346112036635,7313.4697
T6699,2016-03-01 12:00:00,7453.063,7399.023,7410.0,7380.0,7381.0594815487275,7177.28,7452.997,7408.1157,7410.0,7380.0,7381.06038881323,7303.6177,7452.9707,7377.708,7410.0,7380.0,7381.059146340558,7316.1123,7489.5337,7400.0,7410.0005,7380.0,7397.341010362664,7355.417
T6699,2016-04-01 12:00:00,7461.814,7392.3438,7410.0,7300.0,7376.4220332006225,7132.616,7461.7305,7401.33,7410.0,7300.0,7376.422981514342,7231.8574,7461.7,7366.3477,7410.0,7300.0,7376.421724872642,7231.5195,7501.225,7397.401,7410.0005,7300.0,7381.565654348531,7302.694
T6699,2016-05-01 12:00:00,7469.8047,7397.5776,7410.0,7300.0,7381.0594815487275,7034.7227,7469.703,7404.157,7410.0,7300.0,7381.06038881323,7081.155,7469.6704,7376.552,7410.0,7300.0,7381.059146340558,7098.6055,7505.511,7400.0,7410.0005,7300.0,7381.958951436783,7255.813
T6699,2016-06-01 12:00:00,7477.1016,7394.616,7410.0,7300.0,7371.552392850281,7048.3203,7476.982,7401.625,7410.0,7300.0,7371.553346143071,7210.2466,7476.947,7365.7456,7410.0,7300.0,7371.55210296236,7285.836,7518.8276,7392.5576,7410.0005,7300.0,7376.346112036635,7252.0303
T6699,2016-07-01 12:00:00,7483.764,7391.6157,7410.0,7380.0,7381.0594815487275,6950.2295,7483.6274,7399.1895,7410.0,7380.0,7381.06038881323,7109.2217,7483.5894,7360.741,7410.0,7380.0,7381.059146340558,7140.4473,7531.379,7393.52,7410.0005,7380.0,7393.692646025414,7261.882
T6699,2016-08-01 12:00:00,7489.848,7379.256,7410.0,7410.0,7386.594573999406,6930.746,7489.694,7390.407,7410.0,7410.0,7386.595498432518,7092.138,7489.654,7344.1284,7410.0,7410.0,7386.5942302458425,7087.4756,7543.0728,7377.4033,7410.0005,7410.0005,7392.8249546181105,7335.7827
T6699,2016-09-01 12:00:00,7495.404,7384.9375,7410.0,7400.0,7381.0594815487275,6861.36,7495.2324,7393.7407,7410.0,7400.0,7381.06038881323,7105.429,7495.1904,7352.6465,7410.0,7400.0,7381.059146340558,7105.965,7552.577,7372.528,7410.0005,7400.0,7397.61591703833,7266.0244
T6699,2016-10-01 12:00:00,7500.477,7394.4375,7410.0,7380.0,7376.4220332006225,6842.1924,7500.2886,7400.215,7410.0,7380.0,7376.422981514342,7075.5347,7500.244,7371.829,7410.0,7380.0,7376.421724872642,7107.587,7560.9785,7391.5864,7410.0005,7380.0,7393.967820981861,7225.1353
T6699,2016-11-01 12:00:00,7505.109,7409.857,7410.0,7410.0,7386.594573999406,6871.2188,7504.905,7409.7983,7410.0,7410.0,7386.595498432518,7040.035,7504.859,7410.0874,7410.0,7410.0,7386.5942302458425,7099.476,7567.6724,7409.9053,7410.0005,7410.0005,7393.100193322324,7395.612
T6699,2016-12-01 12:00:00,7509.339,7382.1523,7410.0,7090.0,7376.4220332006225,6806.9375,7509.119,7384.8716,7410.0,7090.0,7376.422981514342,6992.9766,7509.0713,7392.631,7410.0,7090.0,7376.421724872642,7034.5293,7573.208,7400.0,7410.0005,7090.0,7393.967820981861,7273.783
T6699,2017-01-01 12:00:00,7513.2017,7407.4146,7410.0,7200.0,7381.0594815487275,6784.7876,7512.966,7407.1636,7410.0,7200.0,7381.06038881323,6926.403,7512.9175,7427.536,7410.0,7200.0,7381.059146340558,6936.706,7578.269,7420.6943,7410.0005,7200.0,7393.967820981861,7302.8667
T6699,2017-02-01 12:00:00,7516.7285,7397.002,7410.0,7290.0,7376.4220332006225,6751.6074,7516.4785,7402.1333,7410.0,7290.0,7376.422981514342,6920.5093,7516.4287,7398.2856,7410.0,7290.0,7376.421724872642,6959.1113,7582.3916,7401.7207,7410.0005,7289.9995,7393.967820981861,7303.8545
T6699,2017-03-01 12:00:00,7519.9487,7399.023,7410.0,7380.0,7381.0594815487275,6754.162,7519.685,7408.1157,7410.0,7380.0,7381.06038881323,6964.49,7519.634,7377.708,7410.0,7380.0,7381.059146340558,6983.406,7586.11,7400.0,7410.0005,7380.0,7393.967820981861,7340.3086
T6699,2017-04-01 12:00:00,7522.8896,7392.3438,7410.0,7300.0,7376.4220332006225,6749.1313,7522.6123,7401.33,7410.0,7300.0,7376.422981514342,6930.981,7522.5605,7366.3477,7410.0,7300.0,7376.421724872642,6992.7676,7589.5093,7397.401,7410.0005,7300.0,7393.967820981861,7310.856
T6699,2017-05-01 12:00:00,7525.575,7397.5776,7410.0,7300.0,7381.0594815487275,6667.2183,7525.2847,7404.157,7410.0,7300.0,7381.06038881323,6944.016,7525.232,7376.552,7410.0,7300.0,7381.059146340558,6997.5474,7592.2856,7400.0,7410.0005,7300.0,7393.967820981861,7253.234
T7309,2015-11-01 12:00:00,1647.2509,1607.789,1600.0,3000.0,1829.9926213076978,1877.698,1647.1375,1611.1309,1600.0,3000.0,1829.9915898785143,1879.0271,1646.9182,1611.1309,1600.0,3000.0,1829.9913716641279,1901.1556,1691.8668,1676.2388,1600.0,3000.0,1833.3390995526727,1819.9874
T7309,2015-12-01 12:00:00,1647.2509,1571.572,1600.0,3100.0,1858.6278914860159,2076.4595,1647.1375,1577.2083,1600.0,3100.0,1858.6269607986055,1888.1052,1646.9182,1577.2085,1600.0,3100.0,1858.626724907269,1929.8682,1691.8668,1653.975,1600.0,3100.0,1811.5256913971104,1866.5463
T7309,2016-01-01 12:00:00,1647.2509,1535.3552,1600.0,2400.0,1947.115374868241,1979.6273,1647.1375,1543.2861,1600.0,2400.0,1947.1143450951317,1839.4502,1646.9182,1543.2861,1600.0,2400.0,1947.1141244790842,1827.5669,1691.8668,1639.9053,1600.0,2400.0,1872.4663568237859,1799.8871
T7309,2016-02-01 12:00:00,1647.2509,1499.1384,1600.0,2200.0,1907.5664354809269,2030.1573,1647.1375,1509.3635,1600.0,2200.0,1907.565616218832,1711.3535,1646.9182,1509.3638,1600.0,2200.0,1907.5653398907298,1732.444,1691.8668,1626.2898,1600.0,2200.0,1913.4131490661798,1811.082
T7309,2016-03-01 12:00:00,1647.2509,1462.9215,1600.0,1700.0,1835.1552903777629,2058.1292,1647.1375,1475.4412,1600.0,1700.0,1835.1542245000783,1778.3066,1646.9182,1475.4414,1600.0,1700.0001,1835.1539564359075,1774.3258,1691.8668,1615.4425,1600.0,1700.0,1863.5583161655966,1846.722
T7309,2016-04-01 12:00:00,1647.2509,1426.7047,1600.0,1700.0,1814.437943979603,1923.3428,1647.1375,1441.5188,1600.0,1700.0,1814.436873563162,1756.5203,1646.9182,1441.5188,1600.0,1700.0001,1814.4365876022027,1744.2245,1691.8668,1600.7805,1600.0,1700.0,1846.6696977993215,1760.1964
T7309,2016-05-01 12:00:00,1647.2509,1390.4878,1600.0,1600.0,1758.5303988898813,2176.7046,1647.1375,1407.5964,1600.0,1600.0,1758.5293446564165,1762.1455,1646.9182,1407.5964,1600.0,1600.0,1758.529058088885,1739.8114,1691.8668,1590.3022,1600.0,1600.0,1849.3635653250628,1841.1755
T7309,2016-06-01 12:00:00,1647.2509,1354.271,1600.0,2000.0,1799.8527118037164,2227.1548,1647.1375,1373.6741,1600.0,2000.0,1799.8517977452166,1844.7817,1646.9182,1373.6741,1600.0,2000.0,1799.851563317776,1823.293,1691.8668,1578.0641,1600.0,2000.0,1901.6528339466863,2001.7911
T7309,2016-07-01 12:00:00,1647.2509,1318.0541,1600.0,1800.0,1808.5478058079898,2062.1333,1647.1375,1339.7517,1600.0,1800.0,1808.546771753508,1743.3005,1646.9182,1339.7517,1600.0,1800.0,1808.5464655683165,1707.836,1691.8668,1562.6871,1600.0,1800.0,1890.2886080976284,1919.8611
T7309,2016-08-01 12:00:00,1647.2509,1281.8373,1600.0,1900.0,1826.0686755696952,2199.498,1647.1375,1305.8293,1600.0,1900.0,1826.0677108263767,1766.2129,1646.9182,1305.8293,1600.0,1900.0,1826.0674082928597,1769.1097,1691.8668,1550.3109,1600.0,1900.0,1882.5666948865203,1955.104
T7309,2016-09-01 12:00:00,1647.2509,1245.6204,1600.0,1900.0,1826.0686755696952,2216.802,1647.1375,1271.907,1600.0,1900.0,1826.0677108263767,1870.969,1646.9182,1271.907,1600.0,1900.0,1826.0674082928597,1852.7517,1691.8668,1539.5598,1600.0,1900.0,1894.8306111872128,1959.9357
T7309,2016-10-01 12:00:00,1647.2509,1209.4036,1600.0,1600.0,1758.5303988898813,2034.2916,1647.1375,1237.9844,1600.0,1600.0,1758.5293446564165,1814.1965,1646.9182,1237.9846,1600.0,1600.0,1758.529058088885,1782.2789,1691.8668,1521.4331,1600.0,1600.0,1872.7878424371202,1948.6539
T7309,2016-11-01 12:00:00,1647.2509,1173.1866,1600.0,3000.0,1782.0726054827392,2280.066,1647.1375,1204.0623,1600.0,3000.0,1782.0715749616193,1993.0217,1646.9182,1204.0623,1600.0,3000.0,1782.0713009905278,1973.0927,1691.8668,1508.4008,1600.0,3000.0,1869.232223334735,1994.1832
T7309,2016-12-01 12:00:00,1647.2509,1136.9698,1600.0,3100.0,1812.9737017373263,2244.75,1647.1375,1170.1399,1600.0,3100.0,1812.9726872418655,2038.6738,1646.9182,1170.1399,1600.0,3100.0,1812.9723863785473,2049.8877,1691.8668,1493.5205,1600.0,3100.0,1878.5644036531683,1973.2329
T7309,2017-01-01 12:00:00,1647.2509,1100.7529,1600.0,2400.0,1828.7557783643424,2057.869,1647.1375,1136.2175,1600.0,2400.0,1828.7548871619924,1791.344,1646.9182,1136.2178,1600.0,2400.0,1828.754555190701,1791.8551,1691.8668,1477.589,1600.0,2400.0,1869.7690372676445,1903.6196
T7309,2017-02-01 12:00:00,1647.2509,1064.5361,1600.0,2200.0,1826.0686755696952,2027.585,1647.1375,1102.2952,1600.0,2200.0,1826.0677108263767,1721.0889,1646.9182,1102.2954,1600.0,2200.0,1826.0674082928597,1716.7334,1691.8668,1461.9141,1600.0,2200.0,1881.8264379671748,1836.797
T7309,2017-03-01 12:00:00,1647.2509,1028.3192,1600.0,1700.0,1812.9737017373263,2012.8833,1647.1375,1068.3726,1600.0,1700.0,1812.9726872418655,1791.1143,1646.9182,1068.373,1600.0,1700.0001,1812.9723863785473,1766.8113,1691.8668,1441.5853,1600.0,1700.0,1869.7690372676445,1879.4308
T7309,2017-04-01 12:00:00,1647.2509,992.1024,1600.0,1700.0,1812.9737017373263,1948.6012,1647.1375,1034.4504,1600.0,1700.0,1812.9726872418655,1652.9192,1646.9182,1034.4507,1600.0,1700.0001,1812.9723863785473,1643.864,1691.8668,1426.1149,1600.0,1700.0,1869.7690372676445,1798.2567
T7384,2015-11-01 12:00:00,4800.03,4780.02,4800.0,4200.0,4740.264719449187,5247.0366,4800.03,4779.757,4800.0,4200.0,4740.264131389777,5129.798,4764.409,4779.757,4800.0,4200.0,4740.263926627277,5161.9033,4768.3154,4779.313,4800.0,4199.9995,4759.850006953386,4970.8955
T7384,2015-12-01 12:00:00,4800.03,4757.2397,4800.0,4100.0,4689.158072279504,4847.014,4800.03,4756.7163,4800.0,4100.0,4689.157370073947,5059.1147,4728.7866,4756.7163,4800.0,4100.0,4689.157290654792,5055.4375,4720.5776,4750.119,4800.0,4100.0,4688.17774328316,4900.2734
T7384,2016-01-01 12:00:00,4800.03,4734.46,4800.0,3900.0,4611.459123985347,5029.135,4800.03,4733.676,4800.0,3900.0,4611.458277038576,5010.223,4700.288,4733.676,4800.0,3900.0,4611.458173013699,5025.089,4700.0,4704.119,4800.0,3900.0,4618.3902992247195,4842.779
T7384,2016-02-01 12:00:00,4800.03,4711.6797,4800.0,4000.0,4458.138730190665,4715.607,4800.03,4710.6353,4800.0,4000.0,4458.137685649097,5049.7954,4677.4897,4710.6353,4800.0,4000.0,4458.13751544312,5047.7656,4691.344,4699.2363,4800.0,3999.9998,4478.9056049267865,4805.3477
T7384,2016-03-01 12:00:00,4800.03,4688.9,4800.0,3900.0,4410.9194866448815,4675.841,4800.03,4687.595,4800.0,3900.0,4410.918471308414,4836.2573,4659.251,4687.595,4800.0,3900.0,4410.91833272805,4814.012,4672.6675,4673.7993,4800.0,3900.0,4479.225192873175,4703.6567
T7384,2016-04-01 12:00:00,4800.03,4666.1196,4800.0,3900.0,4286.026302057522,4589.541,4800.03,4664.5547,4800.0,3900.0,4286.025188841813,4772.707,4644.6597,4664.5547,4800.0,3900.0,4286.025010227877,4817.016,4653.14,4644.571,4800.0,3900.0,4456.3556147033505,4671.71
T7384,2016-05-01 12:00:00,4800.03,4643.34,4800.0,4400.0,4287.0913690908055,4624.161,4800.03,4641.514,4800.0,4400.0,4287.090153856826,4789.6924,4632.987,4641.514,4800.0,4400.0,4287.089944131857,4915.2246,4645.263,4624.7183,4800.0,4400.0,4586.367424872564,4738.8857
T7384,2016-06-01 12:00:00,4800.03,4620.5596,4800.0,5000.0,4367.618762260507,4763.741,4800.03,4618.4736,4800.0,5000.0,4367.617673757343,4795.8003,4623.6484,4618.4736,4800.0,5000.0,4367.617462041747,4875.663,4639.4243,4601.5156,4800.0,5000.0,4649.69969286654,4898.88
T7384,2016-07-01 12:00:00,4800.03,4597.78,4800.0,5300.0,4541.173138315993,4836.091,4800.03,4595.433,4800.0,5300.0,4541.172091033115,4757.439,4616.1777,4595.4336,4800.0,5300.0,4541.171867199388,4870.9746,4634.5537,4581.811,4800.0,5300.0,4905.43527703645,4929.098
T7384,2016-08-01 12:00:00,4800.03,4575.0,4800.0,5400.0,4699.4961342245515,4913.5894,4800.03,4572.393,4800.0,5400.0,4699.49525805438,4801.876,4610.201,4572.393,4800.0,5400.0,4699.495049939981,4905.731,4630.061,4552.49,4800.0,5400.0,5000.0,4863.6035
T7384,2016-09-01 12:00:00,4800.03,4552.2197,4800.0,5100.0,4757.090524654108,4956.938,4800.03,4549.3525,4800.0,5100.0,4757.089802469255,4882.96,4605.4204,4549.3525,4800.0,5100.0,4757.0895750869495,4973.461,4626.3477,4529.485,4800.0,5100.0,5019.898283108681,4817.9956
T7384,2016-10-01 12:00:00,4800.03,4529.44,4800.0,4800.0,4834.770566954947,5151.3267,4800.03,4526.312,4800.0,4800.0,4834.7700628790435,4895.5747,4601.595,4526.312,4800.0,4800.0,4834.76984846507,4935.8916,4623.376,4501.355,4800.0,4800.0,5032.481755930706,4942.816
T7384,2016-11-01 12:00:00,4800.03,4506.6597,4800.0,4200.0,4974.50255404014,5031.711,4800.03,4503.2715,4800.0,4200.0,4974.502145255781,4914.014,4598.535,4503.2715,4800.0,4200.0,4974.501948401416,4931.574,4620.5796,4472.823,4800.0,4199.9995,5029.144014261729,4806.493
T7384,2016-12-01 12:00:00,4800.03,4483.88,4800.0,4100.0,4921.308919654897,5032.0244,4800.03,4480.2314,4800.0,4100.0,4921.308427829632,4890.7686,4596.0874,4480.2314,4800.0,4100.0,4921.308184245552,4876.0986,4618.2285,4443.898,4800.0,4100.0,5000.0,4707.2905
T7384,2017-01-01 12:00:00,4800.03,4461.0996,4800.0,3900.0,4891.520440134889,4825.7397,4800.03,4457.191,4800.0,3900.0,4891.519788532756,4929.339,4594.129,4457.191,4800.0,3900.0,4891.51953197494,4942.1826,4616.3477,4420.4326,4800.0,3900.0,4900.0,4869.0747
T7384,2017-02-01 12:00:00,4800.03,4438.32,4800.0,4000.0,4899.16915223535,4847.453,4800.03,4434.1504,4800.0,4000.0,4899.168516721405,4955.3037,4592.5625,4434.1504,4800.0,4000.0,4899.168332019411,4992.7876,4614.843,4400.0347,4800.0,3999.9998,4814.860835805551,4801.223
T7384,2017-03-01 12:00:00,4800.03,4415.54,4800.0,3900.0,4898.299312164745,5109.0693,4800.03,4411.11,4800.0,3900.0,4898.298652564147,4877.718,4591.3086,4411.11,4800.0,3900.0,4898.29848517004,4906.8496,4613.638,4379.6523,4800.0,3900.0,4798.4218898901345,4933.6533
T7384,2017-04-01 12:00:00,4800.03,4392.76,4800.0,3900.0,4824.454970327875,4930.7285,4800.03,4388.0693,4800.0,3900.0,4824.45423602537,4793.482,4590.306,4388.0693,4800.0,3900.0,4824.454135631407,4856.208,4612.675,4352.56,4800.0,3900.0,4799.603764406567,4985.695
T7695,2014-11-01 12:00:00,4297.3223,4291.7773,4260.0,3570.0,4047.116159029043,4323.249,4297.3013,4291.526,4260.0,3570.0,4047.1149464520754,4299.784,4297.3384,4291.526,4260.0,3570.0,4047.1147350807823,4325.358,4313.626,4351.5054,4260.0,3570.0,4069.390256017067,4318.63
T7695,2014-12-01 12:00:00,4334.643,4323.538,4260.0,3600.0,4076.522442407644,4381.9614,4334.6016,4323.0376,4260.0,3600.0,4076.521173804813,4291.2046,4334.676,4323.0376,4260.0,3600.0,4076.5209419209746,4329.264,4362.9907,4409.715,4260.0,3600.0,4074.1452291479404,4266.464
T7695,2015-01-01 12:00:00,4369.6016,4355.299,4260.0,3660.0,4077.7114340138796,4284.8926,4369.5356,4354.5493,4260.0,3660.0,4077.710173007116,4284.094,4369.654,4354.5493,4260.0,3660.0,4077.709942129567,4359.6616,4400.6064,4478.5513,4260.0,3660.0,4074.0427922882714,4214.274
T7695,2015-02-01 12:00:00,4402.3467,4387.0596,4260.0,3730.0,4074.701119639183,4399.2095,4402.2524,4386.061,4260.0,3730.0,4074.6998183001456,4398.3423,4402.4214,4386.061,4260.0,3730.0,4074.6996011065653,4446.792,4430.1177,4552.6997,4260.0,3730.0,4064.490635457377,4269.8345
T7695,2015-03-01 12:00:00,4433.019,4418.8203,4260.0,3810.0,4074.701119639183,4509.112,4432.894,4417.5728,4260.0,3810.0,4074.6998183001456,4492.383,4433.118,4417.5728,4260.0,3810.0,4074.6996011065653,4540.357,4467.9614,4616.6543,4260.0,3809.9998,4064.490635457377,4296.4395
T7695,2015-04-01 12:00:00,4461.7495,4450.581,4260.0,3890.0,4077.702541567589,4446.065,4461.5913,4449.0845,4260.0,3890.0,4077.7012812702314,4467.989,4461.875,4449.0845,4260.0,3890.0,4077.7010496982266,4487.837,4503.111,4685.182,4260.0,3890.0,4112.959273246437,4299.665
T7695,2015-05-01 12:00:00,4488.661,4482.342,4260.0,3980.0,4078.292123512103,4535.1333,4488.4673,4480.596,4260.0,3980.0,4078.2908554933388,4581.12,4488.815,4480.596,4260.0,3980.0,4078.290616107055,4652.4385,4535.032,4751.597,4260.0,3980.0,4112.485104724944,4359.1616
T7695,2015-06-01 12:00:00,4513.869,4514.1025,4260.0,4070.0,4078.292123512103,4471.218,4513.6387,4512.108,4260.0,4070.0,4078.2908554933388,4463.3384,4514.0522,4512.108,4260.0,4070.0,4078.290616107055,4534.1987,4564.264,4828.8696,4260.0,4069.9998,4114.4638475184065,4340.339
T7695,2015-07-01 12:00:00,4537.481,4545.8633,4260.0,4130.0,4138.286519442423,4481.268,4537.213,4543.6196,4260.0,4130.0,4138.285265122741,4458.68,4537.695,4543.6196,4260.0,4130.0,4138.285064529562,4516.3477,4588.5635,4907.1196,4260.0,4130.0,4192.984059703335,4291.8184
T7695,2015-08-01 12:00:00,4559.5986,4577.624,4260.0,4190.0,4206.120642577036,4503.8555,4559.291,4575.1313,4260.0,4190.0,4206.11938490088,4522.9204,4559.8438,4575.1313,4260.0,4190.0,4206.119198586742,4574.4614,4606.8633,4993.19,4260.0,4190.0,4192.984059703335,4372.1963
T7695,2015-09-01 12:00:00,4580.3154,4609.385,4260.0,4230.0,4206.120642577036,4497.882,4579.9688,4606.643,4260.0,4230.0,4206.11938490088,4500.1914,4580.593,4606.643,4260.0,4230.0,4206.119198586742,4559.273,4628.6797,5046.5967,4260.0,4230.0005,4192.984059703335,4379.9185
T7695,2015-10-01 12:00:00,4599.721,4641.1455,4260.0,4260.0,4207.546481527592,4449.82,4599.334,4638.155,4260.0,4260.0,4207.545260221088,4573.4927,4600.0303,4638.1553,4260.0,4260.0,4207.54507512563,4571.6963,4644.747,5103.511,4260.0,4260.0,4192.984059703335,4354.9126
T7695,2015-11-01 12:00:00,4617.8984,4672.9062,4260.0,3570.0,4151.274438817258,4511.264,4617.4707,4669.6665,4260.0,3570.0,4151.273194873953,4541.321,4618.2397,4669.6665,4260.0,3570.0,4151.272975666158,4548.2217,4666.3066,5188.847,4260.0,3570.0,4144.120263673999,4396.6816
T7695,2015-12-01 12:00:00,4634.925,4704.667,4260.0,3600.0,4151.274438817258,4422.7124,4634.457,4701.178,4260.0,3600.0,4151.273194873953,4543.079,4635.2983,4701.178,4260.0,3600.0,4151.272975666158,4511.5034,4689.037,5244.9336,4260.0,3600.0,4144.120263673999,4311.677
T7695,2016-01-01 12:00:00,4650.873,4736.4277,4260.0,3660.0,4152.463430423493,4484.3457,4650.365,4732.69,4260.0,3660.0,4152.462194076255,4531.3486,4651.2793,4732.6904,4260.0,3660.0,4152.46197587475,4484.002,4699.605,5318.4756,4260.0,3660.0,4146.261094251656,4366.729
T7695,2016-02-01 12:00:00,4665.812,4768.1885,4260.0,3730.0,4148.077069372142,4525.066,4665.264,4764.2017,4260.0,3730.0,4148.075829761767,4525.153,4666.25,4764.202,4260.0,3730.0,4148.0756092644315,4504.73,4700.0,5383.649,4260.0,3730.0,4146.261094251656,4343.5386
T7695,2016-03-01 12:00:00,4679.805,4799.949,4260.0,3810.0,4148.077069372142,4485.3267,4679.2183,4795.7134,4260.0,3810.0,4148.075829761767,4551.443,4680.275,4795.714,4260.0,3810.0,4148.0756092644315,4516.943,4721.5347,5448.984,4260.0,3809.9998,4146.261094251656,4375.5977
T7695,2016-04-01 12:00:00,4692.912,4831.71,4260.0,3890.0,4148.077069372142,4454.627,4692.2866,4827.2256,4260.0,3890.0,4148.075829761767,4523.9507,4693.4136,4827.2256,4260.0,3890.0,4148.0756092644315,4515.283,4749.4194,5516.009,4260.0,3890.0,4146.261094251656,4385.7954
T7738,2014-11-01 12:00:00,1098.816,1045.2306,1070.0,510.0,1032.4665031720651,1089.8046,1098.7588,1044.8271,1070.0,510.0002,1032.4647956050285,1139.2058,1098.8325,1044.8269,1070.0,510.0,1032.465895167923,1133.6555,1109.8762,1060.521,1070.0,510.0,1057.2518229147358,1079.7749
T7738,2014-12-01 12:00:00,1127.6284,1021.0995,1070.0,550.0,1051.0155243714107,1059.9487,1127.5112,1020.2282,1070.0,549.9997,1051.013735169513,1143.2122,1127.6616,1020.2278,1070.0,549.99976,1051.0149440088858,1122.3345,1162.4065,1051.3254,1070.0,550.0,1031.9852601213368,1074.4077
T7738,2015-01-01 12:00:00,1154.874,997.8052,1070.0,599.0,1060.0692374844803,1040.9675,1154.6885,997.21747,1070.0,598.9997,1060.067260449829,1136.2539,1154.9258,997.2175,1070.0,599.0,1060.0686788965127,1136.8909,1227.8898,1046.482,1070.0,599.00006,1036.8862818793903,1099.3617
T7738,2015-02-01 12:00:00,1180.638,975.64667,1070.0,657.0,1054.3983359475387,1016.17584,1180.377,975.86835,1070.0,656.99994,1054.3965751593996,1139.9895,1180.7102,975.8684,1070.0,657.0,1054.397781070823,1122.8291,1275.8578,1039.6487,1070.0,657.00006,1038.7021940051739,1055.9879
T7738,2015-03-01 12:00:00,1205.0007,953.56854,1070.0,721.0,1054.3983359475387,1019.8046,1204.6582,955.8317,1070.0,720.99994,1054.3965751593996,1118.147,1205.0952,955.83154,1070.0,721.00024,1054.397781070823,1102.3398,1312.128,1034.645,1070.0,721.0,1025.6351673608808,1077.097
T7738,2015-04-01 12:00:00,1228.0387,932.7845,1070.0,792.0,1054.3983359475387,1007.2715,1227.6096,937.915,1070.0,791.9997,1054.3965751593996,1087.9231,1228.1567,937.91504,1070.0,792.0,1054.397781070823,1075.605,1360.2317,1029.1907,1070.0,792.00006,1045.8607901518994,1084.8043
T7738,2015-05-01 12:00:00,1249.8239,906.7169,1070.0,866.0,1054.3983359475387,999.94507,1249.304,916.7824,1070.0,865.9997,1054.3965751593996,1102.4226,1249.9666,916.7822,1070.0,866.0,1054.397781070823,1112.0457,1408.4237,1020.49695,1070.0,865.99994,1044.9836781954682,1041.3606
T7738,2015-06-01 12:00:00,1270.4242,881.5868,1070.0,936.0,1054.3983359475387,997.8823,1269.8096,895.54047,1070.0,935.99994,1054.3965751593996,1080.6636,1270.5928,895.5403,1070.0,936.0,1054.397781070823,1074.9453,1471.7432,1014.4406,1070.0,936.0,1029.0574569005955,1056.9062
T7738,2015-07-01 12:00:00,1289.9043,856.73694,1070.0,998.0,1056.1683004338993,1021.8924,1289.1921,873.8935,1070.0,997.99994,1056.166556017337,1069.2178,1290.0996,873.89355,1070.0,998.0,1056.1677348554763,1054.3923,1532.1931,1007.85315,1070.0,998.0,1049.762173436773,1078.7908
T7738,2015-08-01 12:00:00,1308.3251,831.62085,1070.0,1045.0,1056.1683004338993,1013.5547,1307.513,850.55634,1070.0,1045.0,1056.166556017337,1086.6189,1308.5476,850.5564,1070.0,1045.0,1056.1677348554763,1071.3254,1585.8301,1000.27106,1070.0,1045.0,1048.7002936687568,1035.942
T7738,2015-09-01 12:00:00,1325.7441,809.31305,1070.0,1068.0,1056.1683004338993,1011.36395,1324.8301,830.258,1070.0,1068.0,1056.166556017337,1068.9087,1325.9941,830.25806,1070.0,1068.0,1056.1677348554763,1068.2908,1630.9592,993.1365,1070.0,1068.0,1033.8211910126843,1017.06445
T7738,2015-10-01 12:00:00,1342.2158,784.6943,1070.0,1070.0,1056.1683004338993,1032.3657,1341.199,805.539,1070.0,1070.0,1056.166556017337,1064.6282,1342.4941,805.53906,1070.0,1070.0,1056.1677348554763,1070.5647,1692.6631,983.9794,1070.0,1070.0,1049.7659417831737,1025.9388
T7738,2015-11-01 12:00:00,1357.7919,760.4009,1070.0,510.0,1056.1683004338993,1020.8986,1356.6709,780.6379,1070.0,510.0002,1056.166556017337,1072.669,1358.0984,780.63794,1070.0,510.0,1056.1677348554763,1068.3545,1756.8353,972.91547,1070.0,510.0,1048.7060469166393,1047.4801
T7738,2015-12-01 12:00:00,1372.5208,736.38,1070.0,550.0,1056.1683004338993,1041.2601,1371.2954,756.03876,1070.0,549.9997,1056.166556017337,1082.8638,1372.8557,756.0388,1070.0,549.99976,1056.1677348554763,1055.6777,1813.0955,962.4027,1070.0,550.0,1033.8118609276737,1045.7959
T7738,2016-01-01 12:00:00,1386.4487,712.9623,1070.0,599.0,1056.1683004338993,1000.5725,1385.1189,733.02826,1070.0,598.9997,1056.166556017337,1072.6494,1386.812,733.0281,1070.0,599.0,1056.1677348554763,1068.646,1852.9257,956.4248,1070.0,599.00006,1049.7601741472301,1066.2769
T7738,2016-02-01 12:00:00,1399.6193,690.3422,1070.0,657.0,1056.1683004338993,999.30615,1398.185,711.67914,1070.0,656.99994,1056.166556017337,1070.7832,1400.011,711.67896,1070.0,657.0,1056.1677348554763,1072.4832,1904.0732,945.88635,1070.0,657.00006,1048.7002936687568,1077.6263
